Chr,Start,variance
chr4,104000001,0.00856247627314955
chr14,34000001,0.00853964292708229
chr3,81000001,0.00852011343403302
chr8,92000001,0.00850523109916618
chr2,117000001,0.00850067241277668
chr3,12000001,0.00847978232069536
chr2,50000001,0.00847603014496831
chr14,41000001,0.00847415954768903
chr4,123000001,0.00846988633460256
chr17,48000001,0.00846679646696064
chr4,79000001,0.00845586903313145
chr2,98000001,0.00845523064576392
chr16,16000001,0.00844575791879038
chr11,39000001,0.0084453002370059
chr22,29000001,0.00843516409977397
chr2,62000001,0.00843075340836892
chr2,207000001,0.00842054893613485
chr11,63000001,0.00838942730101711
chr12,26000001,0.00837925185783876
chr11,58000001,0.00835085808830663
chrX,78000001,0.00834276971632343
chr2,116000001,0.00834160508949189
chr2,80000001,0.00832999059815613
chr4,134000001,0.00830891367595848
chr1,55000001,0.00827910036672226
chr1,55000001,0.00827910036672226
chr13,88000001,0.00827004546460274
chr2,165000001,0.0082685948867528
chr15,44000001,0.00825662507621617
chr13,56000001,0.00824610562446513
chr5,76000001,0.00824434232430218
chr3,141000001,0.00824198244626257
chr8,38000001,0.00824165097219976
chr15,38000001,0.00821941841737647
chr12,83000001,0.00820714925772683
chr11,89000001,0.00820202000603221
chr22,42000001,0.00819412960720143
chr4,115000001,0.00819113486911619
chr9,90000001,0.00818950182892405
chr3,133000001,0.00818115383487035
chr3,132000001,0.00818067781950902
chr5,123000001,0.00816228907298062
chr7,105000001,0.00815828062584456
chr6,95000001,0.00815295731181997
chr14,1,0.00813749515718065
chr5,96000001,0.0081259437441942
chr2,159000001,0.00809031988878813
chr1,160000001,0.00807713026859017
chr1,160000001,0.00807713026859017
chr8,104000001,0.00807273386687144
chr9,115000001,0.00805983692237712
chr14,62000001,0.00805604567755283
chr5,82000001,0.00804941436581566
chr7,85000001,0.008038742704378
chr1,39000001,0.00803295124713581
chr1,39000001,0.00803295124713581
chr2,178000001,0.00803075705521529
chr2,232000001,0.00800225251948498
chr4,147000001,0.00799075222457254
chr6,105000001,0.00798984933413866
chr10,44000001,0.00797358872244405
chrX,131000001,0.00796033094615409
chr2,122000001,0.00795287950864958
chr22,31000001,0.00795240879241221
chr4,111000001,0.00793041237965735
chr20,33000001,0.0079214705114022
chr7,54000001,0.00790469823964971
chr15,50000001,0.00789480432464988
chr6,30000001,0.00788727484358073
chr17,31000001,0.00786314041782667
chr1,9000001,0.00785729167326525
chr1,9000001,0.00785729167326525
chr5,129000001,0.0078568729649341
chr5,60000001,0.00784795790473193
chr15,16000001,0.00784431416487614
chr2,210000001,0.007834128680045
chr11,75000001,0.00782863531933354
chr2,104000001,0.0078260254839393
chr3,53000001,0.00779330596910562
chr2,24000001,0.0077730901659643
chr15,49000001,0.00776691399226928
chr1,71000001,0.00775409964309552
chr1,71000001,0.00775409964309552
chr11,82000001,0.00773040445218682
chr15,53000001,0.00771272915145663
chr3,17000001,0.0077001293405394
chr11,70000001,0.00769800628851173
chr4,157000001,0.00769587394907747
chr16,65000001,0.00768592605045278
chr6,69000001,0.00768264162987948
chr12,116000001,0.00767046297962965
chr7,142000001,0.00765308353788048
chr16,76000001,0.0076450800839918
chr8,62000001,0.00764256113934685
chr7,40000001,0.00763847761482942
chr2,110000001,0.0076296612170968
chr3,75000001,0.00762264516321105
chr6,114000001,0.00761154264866925
chr7,52000001,0.00760984135791815
chr7,57000001,0.00758824540219608
chr4,96000001,0.0075661746962975
chr4,165000001,0.00755937336670899
chr5,87000001,0.00755068314760374
chrX,125000001,0.00754688933286599
chr17,64000001,0.00753768040846761
chr3,130000001,0.00752086775680074
chr3,117000001,0.00750849631766888
chr4,148000001,0.00749855542070378
chr5,54000001,0.00747217130108592
chr18,34000001,0.00746875352093272
chr22,8000001,0.00743837619492441
chrX,64000001,0.0073783545778695
chrX,87000001,0.00735330796018965
chr6,18000001,0.00733131180498554
chr7,39000001,0.0073148208537974
chr17,65000001,0.00729452159692302
chr17,83000001,0.0072852282854524
chr2,125000001,0.00726216975754994
chr7,126000001,0.00724344118931545
chr17,18000001,0.00723065651178845
chr3,146000001,0.00722452470538711
chr8,105000001,0.00721089405757907
chr4,42000001,0.00720069546070279
chr5,62000001,0.00719775144324125
chr4,155000001,0.00719302130831039
chr7,108000001,0.0071619072885295
chr3,23000001,0.007153367178206
chr15,15000001,0.00714387343143498
chr5,137000001,0.00713422510675218
chr18,47000001,0.00713039075293467
chr1,177000001,0.00712464538989642
chr1,177000001,0.00712464538989642
chr14,22000001,0.00711860012189404
chr5,115000001,0.00711473253531232
chr6,96000001,0.00711458600005235
chr12,18000001,0.00711309237918404
chr10,64000001,0.0070898379901507
chr3,106000001,0.00708683477922558
chr7,128000001,0.0070824544075289
chr20,25000001,0.00708010036659111
chr3,110000001,0.00707760328901058
chrX,27000001,0.00707423868284959
chr1,114000001,0.00705531104584755
chr1,114000001,0.00705531104584755
chr14,56000001,0.00702468347391903
chr4,119000001,0.00702265248846712
chr3,156000001,0.00702137484584728
chr11,77000001,0.00701398631839837
chr5,15000001,0.00699836380330015
chr14,25000001,0.00698934161068176
chr2,191000001,0.00698643291949263
chr18,62000001,0.00698156154259655
chr18,80000001,0.00697807816331998
chr3,116000001,0.0069634901134694
chr2,197000001,0.00694301845336195
chrX,81000001,0.00694178786675714
chr7,76000001,0.00693040963544968
chrX,42000001,0.00690333837708095
chr3,148000001,0.00689514219225633
chr4,162000001,0.00688866977612074
chr3,122000001,0.00685483809636672
chrX,66000001,0.00685318546345665
chr7,135000001,0.00684802792341018
chr12,14000001,0.00684419636090811
chr15,71000001,0.00683926579974835
chr7,77000001,0.00682965711307926
chr2,128000001,0.00682280754452605
chr7,73000001,0.00681966376159385
chr6,122000001,0.0068108353617629
chr7,138000001,0.00680977226146475
chr17,60000001,0.00680147475381738
chrX,14000001,0.00680054210065481
chr3,112000001,0.00679859031479383
chr8,27000001,0.00678940873633341
chr6,93000001,0.00678505223977887
chr7,68000001,0.00677976594201766
chr3,78000001,0.00677882468655805
chr6,110000001,0.00677775206430827
chr14,47000001,0.00677764103158773
chr3,46000001,0.00677499978679786
chr11,105000001,0.0067649242592347
chr21,10000001,0.00676263828844271
chr15,63000001,0.00675543722626855
chr2,199000001,0.00675107466100035
chr5,135000001,0.00674180026019173
chrX,106000001,0.00672154454868351
chr14,75000001,0.0067203597999803
chr3,104000001,0.00670942942669105
chr10,27000001,0.0066955482546815
chr17,61000001,0.00668942072924003
chr9,123000001,0.00668888891932974
chr3,19000001,0.00667988900433904
chr11,41000001,0.00667319179629904
chr13,62000001,0.00665593414855781
chr3,121000001,0.00665543009928205
chr5,134000001,0.00665304418600947
chr3,34000001,0.00664358236932994
chr12,44000001,0.00664257966952861
chr5,100000001,0.00662839848314286
chr4,137000001,0.0066264053134471
chr13,47000001,0.00661693362724664
chr2,32000001,0.00661107961007821
chr1,182000001,0.0066092011167142
chr1,182000001,0.0066092011167142
chr5,99000001,0.00658244469049479
chr4,126000001,0.00656821387291463
chr3,67000001,0.0065564137871951
chr2,55000001,0.00652751746275214
chr13,49000001,0.00651669041684896
chr14,33000001,0.00651587287304841
chr4,76000001,0.00651182481078352
chr14,65000001,0.00650221231544989
chr6,48000001,0.0064882589456756
chr12,123000001,0.00646696242287024
chr11,62000001,0.00642674669022862
chr4,69000001,0.00642237983995045
chr6,128000001,0.00637131849013541
chrX,154000001,0.00636020674434156
chr12,43000001,0.00633663832588039
chr7,118000001,0.00632021040862186
chr9,28000001,0.00630703131077532
chr1,103000001,0.00630023486807635
chr1,103000001,0.00630023486807635
chr4,32000001,0.00629053693424681
chr2,189000001,0.00629047105507163
chr8,56000001,0.00628555661527498
chr2,166000001,0.0062831583966075
chr10,57000001,0.00628097946278539
chr2,84000001,0.00627826222346392
chrX,107000001,0.00626338009684579
chr9,140000001,0.00626045575838134
chr11,67000001,0.00625856532822
chrX,124000001,0.00624326569677711
chr17,20000001,0.00622780774542743
chr3,111000001,0.006211578697123
chr9,29000001,0.00618182459206144
chr5,85000001,0.00617212675608519
chr7,6000001,0.00616996918319847
chr14,35000001,0.00616516557597929
chr1,42000001,0.00616167211444773
chr1,42000001,0.00616167211444773
chr5,22000001,0.00614893458840643
chr18,28000001,0.00614800973470121
chr3,164000001,0.00614076574693624
chr2,182000001,0.00613207878066679
chr4,90000001,0.0061301518047757
chr7,27000001,0.00612400247096389
chr3,131000001,0.00612092064483021
chr11,61000001,0.00611631431181026
chr10,87000001,0.00611246952765888
chr17,84000001,0.00610985137475468
chr11,110000001,0.00610214342886779
chr1,145000001,0.00608186206793898
chr1,145000001,0.00608186206793898
chr3,79000001,0.00607938848609441
chr2,188000001,0.00607829342261178
chr6,50000001,0.00607796222455388
chr7,71000001,0.00607365033527492
chr2,112000001,0.00606708618803423
chr8,120000001,0.00606523645108677
chr4,97000001,0.00604587890671965
chr6,38000001,0.00603539563353225
chr6,127000001,0.00602624424589985
chrX,72000001,0.00599514726665956
chr20,38000001,0.00598935489917939
chr5,139000001,0.00598302697453593
chr4,163000001,0.00597882901477152
chr8,79000001,0.00596848347391753
chr5,105000001,0.00596748986690184
chr4,56000001,0.0059656316655409
chr6,68000001,0.00594710412161314
chr1,70000001,0.00594086377461635
chr1,70000001,0.00594086377461635
chr16,67000001,0.00591384671046945
chr7,114000001,0.00590347168377791
chr7,115000001,0.00590227266556168
chr5,145000001,0.00588907858531089
chr16,72000001,0.00588906620163614
chr5,51000001,0.00588867654209812
chr12,49000001,0.00587156920402102
chr3,124000001,0.00586851921769511
chrX,83000001,0.00586061496167662
chr7,100000001,0.0058543802142412
chr8,55000001,0.00585434157671357
chr19,40000001,0.00581319513244636
chr9,80000001,0.00580409565157697
chr3,44000001,0.00579865237370397
chr5,103000001,0.00579843056391021
chr13,87000001,0.00578892854198149
chr3,97000001,0.00578689680018288
chr7,116000001,0.00578209831811872
chr7,146000001,0.00576240787110011
chr1,189000001,0.00576239648337084
chr1,189000001,0.00576239648337084
chr8,88000001,0.00576147838706909
chr13,64000001,0.00574115675289676
chr16,31000001,0.00573157010213012
chr2,58000001,0.00571361278217975
chr22,9000001,0.00571025532976646
chr3,96000001,0.00568814090869163
chrX,48000001,0.00567178857582057
chr5,29000001,0.00566323638121334
chr13,77000001,0.00566265075882267
chr12,84000001,0.00563510020779899
chr6,123000001,0.00562259497308284
chr9,94000001,0.00562070736529748
chr8,54000001,0.00560751757869675
chr1,178000001,0.00559708866414411
chr1,178000001,0.00559708866414411
chr1,77000001,0.00559508878217068
chr1,77000001,0.00559508878217068
chr7,106000001,0.00558964729950505
chr13,67000001,0.00558954562022905
chr13,68000001,0.0055879906518305
chr5,153000001,0.00558615090191437
chr11,102000001,0.00557894651419611
chr9,107000001,0.00554376026064767
chr8,121000001,0.00552707569223376
chr1,90000001,0.00552639362806365
chr1,90000001,0.00552639362806365
chr6,131000001,0.00552326287734936
chr8,49000001,0.00551949579411187
chr2,102000001,0.00551688454617732
chr10,51000001,0.00551317267744823
chr10,43000001,0.00549592530958586
chrX,15000001,0.00543375207193773
chrX,25000001,0.00541904965361998
chr2,190000001,0.00541655173270828
chr4,135000001,0.00541596169270452
chr3,163000001,0.00540843803768002
chr12,100000001,0.00538383006734458
chr3,43000001,0.0053819466818806
chr12,45000001,0.00536942440527316
chr9,34000001,0.00536840997944764
chr13,65000001,0.00536385327856641
chr16,14000001,0.00535945590443692
chr9,133000001,0.00535485773876003
chr14,58000001,0.005347641207204
chr3,135000001,0.00532934397629684
chr19,45000001,0.00532413465685588
chr1,105000001,0.00531849012477901
chr1,105000001,0.00531849012477901
chr11,72000001,0.00530907369200189
chr5,157000001,0.00530396403451022
chr11,85000001,0.00530244632794949
chr1,40000001,0.00529912843029279
chr1,40000001,0.00529912843029279
chr17,54000001,0.00528844306903874
chr2,151000001,0.00528801762107558
chr16,18000001,0.00528193325515192
chr7,23000001,0.00528035347451882
chr6,15000001,0.00527348226222253
chr17,43000001,0.00524427189404916
chr15,61000001,0.00524292103986024
chr4,99000001,0.00524190415277367
chr20,21000001,0.00521318194930559
chr14,82000001,0.00521041278954061
chr2,175000001,0.00519104804806224
chr6,57000001,0.00518002030887689
chrX,132000001,0.00517243094799027
chr10,95000001,0.00517226187906261
chr2,103000001,0.00514983355746868
chr16,30000001,0.00514859874163414
chr2,201000001,0.00513203922485232
chr1,32000001,0.00511177519184639
chr1,32000001,0.00511177519184639
chr4,127000001,0.00510591907834585
chr2,195000001,0.00510565889430882
chr11,108000001,0.00509739115519952
chr8,90000001,0.00509592875630652
chr12,41000001,0.0050886468636262
chr6,100000001,0.00505900578044168
chr17,29000001,0.00505896015622701
chr11,68000001,0.00505424844671466
chr10,110000001,0.00505369985926736
chr1,86000001,0.00504021911389048
chr1,86000001,0.00504021911389048
chr11,88000001,0.00503491819669358
chr3,114000001,0.00501378656015384
chr4,121000001,0.00501024189532103
chr4,19000001,0.00498121796879654
chr11,90000001,0.00497173120061346
chr1,149000001,0.00496845849527924
chr1,149000001,0.00496845849527924
chr18,33000001,0.00496046859806916
chr5,101000001,0.00494387278305695
chr10,88000001,0.00493623403054819
chr11,14000001,0.00493534081213311
chr4,39000001,0.00493240360154298
chr12,57000001,0.00492848320489309
chr16,54000001,0.00492736582005761
chr8,115000001,0.00492700164603896
chr11,93000001,0.00490879083563149
chr1,50000001,0.00489805768846122
chr1,50000001,0.00489805768846122
chr7,74000001,0.00487534993569007
chr4,47000001,0.00487306226318836
chr7,119000001,0.00485563048151592
chr4,193000001,0.00484693526011499
chr22,5000001,0.00483947673826495
chr17,49000001,0.00483905684823578
chr10,112000001,0.00483761769670301
chrX,136000001,0.00481483574744343
chr20,66000001,0.00479103879191822
chr2,25000001,0.00478913594775212
chr21,7000001,0.00478893667645962
chr3,128000001,0.00478826649861001
chr7,120000001,0.0047879958467589
chr1,46000001,0.00477040595995597
chr1,46000001,0.00477040595995597
chr10,85000001,0.00475789771040465
chr7,99000001,0.00474668684075103
chr18,21000001,0.00474581587711845
chr5,92000001,0.00473210664685717
chr3,161000001,0.00473119800854444
chr11,16000001,0.00472305361663194
chr5,97000001,0.00472078331570319
chr5,19000001,0.00469055278856244
chr4,146000001,0.00467939511941882
chr6,81000001,0.00466253899362474
chr4,100000001,0.00465321925747752
chrX,82000001,0.00464931694509492
chr22,3000001,0.00463805336289911
chr1,73000001,0.00461505160759732
chr1,73000001,0.00461505160759732
chrX,54000001,0.00461300634075452
chr12,59000001,0.00460560726892323
chr6,56000001,0.00458640739723519
chr12,50000001,0.00458556164140277
chr2,135000001,0.00458193751555772
chr13,54000001,0.00457550311455959
chr21,9000001,0.00456982161402114
chr5,25000001,0.00456174833292961
chr21,8000001,0.00455514854235371
chr3,90000001,0.00453046486108981
chrX,103000001,0.00451767301470696
chr5,132000001,0.0045157360563029
chr9,124000001,0.00450687415875618
chr3,166000001,0.00450124555062819
chr1,147000001,0.00449369716877208
chr1,147000001,0.00449369716877208
chr8,80000001,0.00449290575746371
chr12,85000001,0.00448937472482654
chr4,65000001,0.00447898662674972
chr5,120000001,0.00447057245405057
chr1,223000001,0.00445357058952699
chr1,223000001,0.00445357058952699
chr10,68000001,0.00443682360622543
chr4,81000001,0.00441093648124925
chr10,100000001,0.00440639171524497
chr8,91000001,0.0044006629616697
chr7,96000001,0.00439879055375751
chr10,35000001,0.00438623374947744
chr4,109000001,0.00438483167114466
chr3,155000001,0.00437978227198841
chr14,31000001,0.00437258855072063
chr6,54000001,0.00436172213362403
chr8,51000001,0.00435236259033996
chr7,124000001,0.00434812869130092
chr9,108000001,0.0043479263138813
chr3,160000001,0.00433622215183641
chr5,165000001,0.00433400808841715
chr6,26000001,0.00431800253487162
chr12,120000001,0.00429916367199395
chr2,187000001,0.00428372957680258
chr16,53000001,0.00426869813430655
chr5,40000001,0.00426646136576898
chr7,44000001,0.0042546568932248
chr12,17000001,0.00423640580878508
chr15,82000001,0.00423419073657687
chrX,26000001,0.00422162226918271
chr7,59000001,0.00421724421442558
chr5,89000001,0.00420079027907874
chr8,39000001,0.00419914928073781
chr4,67000001,0.00419340619126587
chr3,154000001,0.00419050100627298
chr6,116000001,0.00419010913868331
chr15,74000001,0.00418848889682511
chr9,30000001,0.00417768954734205
chr13,82000001,0.00416901186772715
chr4,43000001,0.00415272562099045
chr1,226000001,0.00412033382908219
chr1,226000001,0.00412033382908219
chr3,87000001,0.0041158227149241
chr4,45000001,0.0041064888098496
chr2,81000001,0.00410325023215801
chr8,109000001,0.00410108252927595
chr6,35000001,0.00409857867051819
chrX,126000001,0.00409425806561692
chr6,71000001,0.00408893816107972
chr6,112000001,0.00407687049746287
chr12,33000001,0.00407569610471504
chrX,104000001,0.00407471432375944
chr6,86000001,0.00405210268284665
chr20,14000001,0.00404119133167611
chr16,74000001,0.00403258270333948
chr9,105000001,0.00401816943255233
chr6,65000001,0.00401670365487186
chr1,193000001,0.00400466413398493
chr1,193000001,0.00400466413398493
chr14,61000001,0.00398874111133222
chrX,63000001,0.00398612328590495
chr22,7000001,0.00398563217846805
chr13,61000001,0.00396909969230719
chr10,98000001,0.00395615740329733
chr3,98000001,0.00393209461287782
chr3,102000001,0.00393144235361423
chr1,118000001,0.00392630136741883
chr1,118000001,0.00392630136741883
chr16,38000001,0.00391564802744376
chr3,52000001,0.00391367980349324
chr1,96000001,0.00391163050996578
chr1,96000001,0.00391163050996578
chr14,37000001,0.00389887666693884
chr22,41000001,0.00389560901359207
chr19,23000001,0.00388711857738803
chr3,145000001,0.00387282412925548
chr7,104000001,0.00386976014616363
chr2,155000001,0.00386534786321938
chr1,35000001,0.00384796653477787
chr1,35000001,0.00384796653477787
chr5,130000001,0.00384090564252136
chrX,77000001,0.00383439901320869
chr3,82000001,0.00382417666889413
chr5,94000001,0.00381889716508869
chr13,95000001,0.00381774198166341
chr3,183000001,0.00381556072992327
chr13,41000001,0.00381376037653115
chr3,57000001,0.00379116851957491
chr4,131000001,0.00377779848925788
chr12,40000001,0.00377697645910943
chr12,39000001,0.00377066324843118
chr5,12000001,0.00375492785031989
chr1,150000001,0.00375384068188585
chr1,150000001,0.00375384068188585
chr6,78000001,0.00375378942746682
chr6,64000001,0.00372942662677472
chr6,90000001,0.00372229004484908
chr12,110000001,0.00372135088481813
chr14,29000001,0.00370739497085395
chrX,62000001,0.00370338943121273
chr2,181000001,0.0036971834639631
chr3,169000001,0.00369631207244009
chr14,59000001,0.0036921029190594
chr6,120000001,0.00369154335915365
chr11,103000001,0.00368487075690318
chr9,84000001,0.00367172921970963
chr11,65000001,0.00364280961244114
chr5,66000001,0.00364090206236671
chr5,43000001,0.00362187115477221
chr7,93000001,0.00362173030508437
chr12,74000001,0.00360476890302548
chr15,54000001,0.00359183527156417
chr10,46000001,0.00355139638280231
chr17,30000001,0.00354768389226308
chr8,60000001,0.0035453632204096
chr6,142000001,0.00353414246870319
chr15,81000001,0.0035312275162062
chr12,111000001,0.00351869034154959
chr7,131000001,0.00350185500667816
chr9,35000001,0.00349972393348676
chr4,125000001,0.00349836564544856
chr12,73000001,0.0034751759821955
chr4,95000001,0.00347064179499434
chr2,86000001,0.00346648261895089
chr4,62000001,0.00345337996873505
chr8,33000001,0.00343726902475914
chr8,82000001,0.00343245046903383
chrX,56000001,0.00342802097285213
chr19,24000001,0.00341555002142973
chr8,63000001,0.00341491944995835
chr13,81000001,0.00340223455478534
chr10,102000001,0.0033837414425233
chr2,152000001,0.00337486364313705
chr2,161000001,0.00336968398318033
chr7,125000001,0.0033535651230819
chr20,35000001,0.00334839296788255
chrX,65000001,0.00334747996554689
chr16,33000001,0.00334242927372375
chr2,126000001,0.0033407857304618
chr2,57000001,0.00332885139364062
chr6,119000001,0.00331610367578244
chr9,135000001,0.00328250189029948
chrX,55000001,0.00327940868332726
chr12,81000001,0.0032756396552257
chr8,110000001,0.00327497590752673
chrX,130000001,0.00325536173064199
chr2,82000001,0.0032469516850388
chr4,44000001,0.00324689464365625
chr16,75000001,0.00322555648806363
chr8,111000001,0.00321734301502131
chr14,54000001,0.00321491423214471
chr10,45000001,0.00321372625685102
chr6,84000001,0.00319171125707974
chr10,73000001,0.00319158162130235
chr15,80000001,0.00316691267533563
chr8,67000001,0.00316680661916083
chr3,80000001,0.00313867624883202
chr5,44000001,0.00312029848128242
chr20,37000001,0.0031144822935938
chr8,64000001,0.0031144777927224
chr4,9000001,0.00310857612486557
chr10,32000001,0.00307083382007247
chr15,47000001,0.00305579357683735
chr11,38000001,0.00304960215476696
chr15,70000001,0.00303812106495364
chr11,104000001,0.00301332894045928
chr18,39000001,0.00299864568787453
chr7,87000001,0.00299679086594744
chr11,57000001,0.00299345900841141
chr14,39000001,0.00297783686507884
chr5,63000001,0.00297742211886753
chr20,36000001,0.0029488363764468
chr1,224000001,0.0029439684013757
chr1,224000001,0.0029439684013757
chr4,89000001,0.00294022883334506
chr17,59000001,0.00293507615950185
chr2,184000001,0.00291414210481385
chr16,34000001,0.0029067793783252
chr9,137000001,0.00290392665291532
chr15,62000001,0.00289318206030608
chr14,67000001,0.002891756132771
chrX,79000001,0.00288880820207335
chr12,88000001,0.00288579152386519
chr8,43000001,0.00285776337177743
chr7,101000001,0.00285736734451229
chr4,46000001,0.00285314395682339
chr17,19000001,0.00284749935540687
chr22,30000001,0.00284231623364022
chrX,100000001,0.00283951000982222
chr8,114000001,0.00283231042129309
chr2,99000001,0.0028257757114315
chr2,83000001,0.00280509619804389
chr7,134000001,0.00280507018700093
chr1,190000001,0.00280431934952936
chr1,190000001,0.00280431934952936
chr16,29000001,0.00277124314268132
chr3,15000001,0.0027496422814666
chr16,77000001,0.00274357142472424
chr2,97000001,0.00273913056355535
chr5,42000001,0.00273705807657222
chr6,87000001,0.0027271178816743
chr22,2000001,0.00270663351634506
chr2,63000001,0.00270385208599049
chr7,65000001,0.00270301360949038
chrX,51000001,0.00269454386672103
chr8,78000001,0.00268555530046277
chrX,75000001,0.00268360025329674
chr8,146000001,0.0026747258631018
chrX,101000001,0.00266910434541611
chr1,227000001,0.00266562643001406
chr1,227000001,0.00266562643001406
chr9,106000001,0.00266065095043201
chr1,72000001,0.00265881108535937
chr1,72000001,0.00265881108535937
chr1,51000001,0.00265316194563469
chr1,51000001,0.00265316194563469
chr11,55000001,0.00264831349646759
chr3,168000001,0.00263567988374305
chr4,154000001,0.00261424927311215
chr6,88000001,0.00261004583911407
chr3,88000001,0.00260447150346552
chr4,152000001,0.00258433606115856
chr7,91000001,0.00258074182369232
chr4,48000001,0.00257981531733627
chr2,27000001,0.00257687666015593
chr5,141000001,0.0025570937200696
chr11,43000001,0.00255534206460054
chr3,47000001,0.00255529242283821
chr10,74000001,0.00253713726567692
chr8,100000001,0.00249906933584362
chr13,55000001,0.00249306632210479
chr2,167000001,0.00248743614198479
chr1,28000001,0.00248376152216196
chr1,28000001,0.00248376152216196
chrX,76000001,0.0024721247558961
chr8,85000001,0.00246879004900998
chr2,194000001,0.00244670119420401
chr8,36000001,0.00241701587531834
chr9,139000001,0.00237885471555072
chr3,86000001,0.0023522669031366
chrX,80000001,0.00234773094150091
chr7,58000001,0.00234598247530949
chr6,27000001,0.00233945916338747
chr5,50000001,0.0023289922252964
chr11,66000001,0.0023245435198017
chr9,112000001,0.00231016190250268
chr17,21000001,0.00230480521780366
chr11,50000001,0.0022871926861364
chr3,83000001,0.00227376789695319
chrX,71000001,0.00227368992146425
chr6,28000001,0.00225876361486561
chr1,127000001,0.00225313851127639
chr1,127000001,0.00225313851127639
chr2,146000001,0.00224244604952677
chr9,104000001,0.00224029449492145
chr15,40000001,0.00222955759991117
chr6,82000001,0.00222824739109897
chr8,42000001,0.00222070360266212
chr3,89000001,0.00221720881965496
chr2,145000001,0.00219817674189261
chr1,196000001,0.00219275926444644
chr1,196000001,0.00219275926444644
chr11,56000001,0.00219013568090785
chr6,34000001,0.0021721393866737
chr15,48000001,0.00215666228182269
chr3,85000001,0.00214048726506367
chr13,57000001,0.00212989199660652
chr2,61000001,0.00207623039946721
chrX,74000001,0.00207576496902163
chr6,62000001,0.00207388444952878
chr3,167000001,0.00207224520973514
chr14,101000001,0.00206037480106953
chr16,73000001,0.00203749277778542
chr3,99000001,0.00203092957578766
chr10,93000001,0.00201201518243143
chr8,112000001,0.0019986280436838
chr1,120000001,0.00199685841722211
chr1,120000001,0.00199685841722211
chr1,92000001,0.00196525869343991
chr1,92000001,0.00196525869343991
chr18,54000001,0.00193844994339691
chr10,9000001,0.00191118955377183
chr20,32000001,0.00190785916773294
chr15,41000001,0.00190096604251538
chr17,22000001,0.00188813139847138
chr16,32000001,0.00188692794852944
chr6,117000001,0.00185922230648639
chr21,6000001,0.00185899624966565
chr8,86000001,0.00185101116906243
chr15,72000001,0.00183671067726705
chr3,84000001,0.00182791119327876
chr11,74000001,0.00182533596537434
chr7,56000001,0.00181324382189245
chr4,130000001,0.00180467741407629
chr5,138000001,0.00180109742795717
chr19,39000001,0.00179394574514189
chr2,160000001,0.00178851777982331
chr12,60000001,0.00173552411758646
chr5,182000001,0.00173220749855865
chr15,65000001,0.0017086842986833
chr6,70000001,0.00159925487379055
chr10,75000001,0.00158229869977492
chr5,61000001,0.00154946766918825
chr2,95000001,0.00151527885135063
chr5,52000001,0.0014981710884324
chr10,103000001,0.00148679733965375
chrX,105000001,0.00148497146728618
chrX,73000001,0.00145382875012197
chr3,51000001,0.00143402777097698
chr20,31000001,0.00141969916127823
chr21,11000001,0.00141769068875258
chr5,88000001,0.00139994241105513
chr2,193000001,0.00135912454013258
chr10,37000001,0.00133025994806795
chr12,86000001,0.00131082148180733
chr2,185000001,0.00128831774862187
chr6,63000001,0.00128822295306418
chr8,50000001,0.00127336894564167
chr8,113000001,0.00126785406589767
chr7,64000001,0.00126495752632167
chr3,165000001,0.00126216317915961
chr15,14000001,0.00124814961963945
chr22,10000001,0.00124798717119063
chr11,46000001,0.00119857918599867
chr9,43000001,0.00119720029828386
chr3,48000001,0.00115066646216682
chr5,45000001,0.00114066981496255
chr2,203000001,0.00113351264298627
chr1,49000001,0.00112207911995121
chr1,49000001,0.00112207911995121
chr12,133000001,0.00111625924278946
chr6,141000001,0.00109300165132274
chr1,45000001,0.00109061560100431
chr1,45000001,0.00109061560100431
chr22,11000001,0.00107872295063466
chr15,1,0.00107638378282925
chr5,131000001,0.00107093894155698
chr8,34000001,0.00105142120697228
chr2,90000001,0.00105042501119227
chr2,186000001,0.00103621449351574
chr5,37000001,0.00103182305823838
chr7,66000001,0.0010295054562469
chr10,38000001,0.00101831306241039
chr11,48000001,0.000971550358737621
chr3,139000001,0.000967006102727858
chr3,50000001,0.000922554102108171
chr9,42000001,0.000870713159064868
chr1,154000001,0.00086624444040064
chr1,154000001,0.00086624444040064
chr11,28000001,0.000837249089943159
chr2,89000001,0.000824011510996786
chr12,38000001,0.000804780172739173
chr22,16000001,0.000794095722708812
chr20,30000001,0.000748127724778419
chr11,31000001,0.000736564335439298
chr8,47000001,0.000704521298387618
chr8,48000001,0.000682095277637874
chr1,173000001,0.000569435117746344
chr1,173000001,0.000569435117746344
chr3,49000001,0.000553634167606614
chr11,47000001,0.00054382644037165
chr2,91000001,0.000499343824962806
chr2,96000001,0.000474774030418078
chr7,67000001,0.000450632416489094
chr11,135000001,0.000294994902147451
chr11,49000001,0.000281574544791186
chr21,45000001,0.000212075685829629
chr22,1000001,8.19827820201629e-06
chr6,172000001,NA
chr13,2000001,NA
chr13,3000001,NA
chr13,4000001,NA
chr13,5000001,NA
chr13,6000001,NA
chr13,7000001,NA
chr13,8000001,NA
chr22,1,NA
