chrom	start	end	AA_hotspots
chr5	124109114	124110292	1
chr5	124200521	124201346	1
chr5	124318095	124319582	1
chr5	124329145	124330378	1
chr5	124490730	124491800	1
chr5	124568665	124570512	1
chr5	124853013	124855076	1
chr5	124949864	124952366	1
chr5	124989158	124990634	1
chr5	125126835	125128711	1
chr5	125693674	125695130	1
chr5	125785123	125786524	1
chr5	125882476	125883755	1
chr5	125900433	125902151	1
chr5	126053835	126054808	1
chr5	126193429	126194726	1
chr5	126203627	126205538	1
chr5	126619298	126620318	1
chr5	126700730	126702346	1
chr5	126939892	126941766	1
chr5	126985592	126987212	1
chr5	127145843	127147252	1
chr5	127249277	127250077	1
chr5	127343372	127345338	1
chr5	127407396	127408368	1
chr5	127487469	127488788	1
chr5	127606312	127607152	1
chr5	127797144	127798249	1
chr5	128330852	128331952	1
chr5	128508004	128509481	1
chr5	128540183	128541207	1
chr5	128557418	128558685	1
chr5	128693209	128694783	1
chr5	128732287	128733903	1
chr5	128874846	128876455	1
chr5	129036468	129037510	1
chr5	129064339	129065151	1
chr5	129446849	129448385	1
chr5	129517542	129519302	1
chr5	129663143	129664044	1
chr5	129696572	129697720	1
chr5	129713314	129714423	1
chr5	130175782	130176681	1
chr5	130380350	130381330	1
chr5	130768873	130770106	1
chr5	130806787	130807659	1
chr5	130954642	130955720	1
chr5	131320705	131322138	1
chr5	131430440	131431435	1
chr5	131556368	131558468	1
chr5	131722658	131724313	1
chr5	131811148	131812533	1
chr5	131908377	131909177	1
chr5	131978886	131980332	1
chr5	132004337	132005162	1
chr5	132007566	132008555	1
chr5	132029069	132030002	1
chr5	132062518	132063768	1
chr5	132137348	132139310	1
chr5	132322350	132324015	1
chr5	132474529	132475730	1
chr5	132496776	132498379	1
chr5	132562301	132563765	1
chr5	132583037	132584374	1
chr5	132611520	132614635	1
chr5	132646192	132647936	1
chr5	132666036	132667336	1
chr5	132738812	132740222	1
chr5	132823894	132825125	1
chr5	132841480	132842742	1
chr5	133010398	133011878	1
chr5	133087921	133088964	1
chr5	133115574	133116497	1
chr5	133417034	133418427	1
chr5	133684319	133685255	1
chr5	133719638	133720852	1
chr5	133772640	133773454	1
chr5	133905663	133906680	1
chr5	134260864	134262326	1
chr5	134262741	134263640	1
chr5	134329909	134331339	1
chr5	134356433	134357509	1
chr5	134381948	134383519	1
chr5	134431494	134432348	1
chr5	134464684	134465703	1
chr5	134562247	134563600	1
chr5	134570188	134572420	1
chr5	134597574	134600290	1
chr5	134777872	134779266	1
chr5	134830996	134832268	1
chr5	134891931	134894294	1
chr5	134966753	134968694	1
chr5	135204149	135205229	1
chr5	135216969	135218502	1
chr5	135219810	135220717	1
chr5	135331251	135332733	1
chr5	135336612	135337435	1
chr5	135341325	135342617	1
chr5	135472512	135473359	1
chr5	135542602	135544743	1
chr5	135754719	135756011	1
chr5	135781242	135782232	1
chr5	135858938	135860497	1
chr5	135981349	135982858	1
chr5	136002582	136003657	1
chr5	136035443	136036940	1
chr5	136257443	136258579	1
chr5	136375209	136376881	1
chr5	136427581	136428732	1
chr5	136521094	136521984	1
chr5	136637394	136638631	1
chr5	136909509	136911003	1
chr5	136935479	136937595	1
chr5	136943446	136945269	1
chr5	136947097	136948320	1
chr5	136962439	136964932	1
chr5	137000570	137001793	1
chr5	137039368	137040949	1
chr5	137157153	137158326	1
chr5	137235721	137236593	1
chr5	137241582	137243198	1
chr5	137352280	137353496	1
chr5	137444483	137445644	1
chr5	137789475	137790885	1
chr5	137837170	137838719	1
chr5	137950246	137951147	1
chr5	137976823	137978165	1
chr5	137986606	137988229	1
chr5	138148284	138149868	1
chr5	138219800	138221051	1
chr5	138244011	138245538	1
chr5	138280110	138281990	1
chr5	138286041	138287938	1
chr5	138483723	138485811	1
chr5	138565739	138566650	1
chr5	138707935	138709612	1
chr5	138730776	138732064	1
chr5	138777678	138778555	1
chr5	139264862	139265945	1
chr5	139368301	139369986	1
chr5	139410135	139411334	1
chr5	139514360	139515804	1
chr5	139718578	139719544	1
chr5	139727819	139728776	1
chr5	140224008	140225066	1
chr5	140519792	140520596	1
chr5	140645376	140646302	1
chr5	141061444	141062362	1
chr5	141245675	141247350	1
chr5	141390710	141391852	1
chr5	141412816	141414030	1
chr5	141642177	141643482	1
chr5	141825138	141826118	1
chr5	141861625	141862611	1
chr5	141970684	141972444	1
chr5	141998230	141999903	1
chr5	142006589	142008188	1
chr5	142024589	142027284	1
chr5	142073748	142074936	1
chr5	142190935	142191988	1
chr5	142233748	142235302	1
chr5	142459867	142461130	1
chr5	142520713	142522419	1
chr5	142528668	142529889	1
chr5	142589191	142590537	1
chr5	142618854	142620431	1
chr5	142791252	142793297	1
chr5	142802681	142804186	1
chr5	142969978	142971315	1
chr5	142980822	142982127	1
chr5	143015575	143017592	1
chr5	143021378	143022241	1
chr5	143040690	143041890	1
chr5	143398869	143400302	1
chr5	143483816	143485010	1
chr5	143586990	143588564	1
chr5	143844104	143845218	1
chr5	143897988	143898831	1
chr5	144450618	144451832	1
chr5	144607674	144608725	1
chr5	144695797	144697674	1
chr5	144814451	144815404	1
chr5	144942808	144944084	1
chr5	145081981	145082967	1
chr5	145169861	145171315	1
chr5	145243554	145245533	1
chr5	145315826	145318543	1
chr5	145450210	145451366	1
chr5	145710118	145712019	1
chr5	145732940	145734004	1
chr5	145747880	145749124	1
chr5	145803593	145805528	1
chr5	145923605	145925102	1
chr5	146020095	146021421	1
chr5	146065751	146067201	1
chr5	146168793	146169694	1
chr5	146330019	146331158	1
chr5	146337149	146338333	1
chr5	146433896	146435240	1
chr5	146482170	146483530	1
chr5	146528316	146529392	1
chr5	146552375	146553673	1
chr5	146558470	146560175	1
chr5	146605553	146607243	1
chr5	146612535	146614730	1
chr5	146679937	146681673	1
chr5	146809154	146810356	1
chr5	147182222	147184185	1
chr5	147290182	147291914	1
chr5	147679325	147680324	1
chr5	147856681	147858335	1
chr5	148172226	148173619	1
chr5	148215629	148217820	1
chr5	148407946	148410042	1
chr5	148461011	148462240	1
chr5	148547599	148549898	1
chr5	148661427	148662408	1
chr5	148689215	148690216	1
chr5	148701887	148703273	1
chr5	148784310	148785194	1
chr5	148815872	148816737	1
chr5	148870621	148872098	1
chr5	149188985	149190544	1
chr5	149275064	149275944	1
chr5	149338380	149340015	1
chr5	149375445	149377420	1
chr5	149430866	149432780	1
chr5	149541306	149543323	1
chr5	149589913	149591443	1
chr5	149685877	149687645	1
chr5	149787437	149788477	1
chr5	149847395	149848534	1
chr5	149894850	149895999	1
chr5	149901486	149902827	1
chr5	150091839	150093374	1
chr5	150431440	150432565	1
chr5	150462829	150463693	1
chr5	150482888	150484093	1
chr5	150559966	150561228	1
chr5	150561715	150563069	1
chr5	150581988	150583300	1
chr5	150725927	150726952	1
chr5	150911094	150912376	1
chr5	150916662	150918438	1
chr5	150971132	150972645	1
chr5	150979791	150981899	1
chr5	151057203	151059160	1
chr5	151175808	151177153	1
chr5	151343844	151345352	1
chr5	151435147	151435947	1
chr5	151656074	151657221	1
chr5	151920630	151921627	1
chr5	152076418	152077352	1
chr5	152362466	152363543	1
chr5	152446874	152448036	1
chr5	152503190	152505418	1
chr5	152743540	152744802	1
chr5	152784041	152786106	1
chr5	152866785	152868153	1
chr5	152869249	152870354	1
chr5	152900582	152902137	1
chr5	152979313	152980508	1
chr5	153050747	153052683	1
chr5	153356905	153358329	1
chr5	153494243	153496050	1
chr5	153536816	153537754	1
chr5	153595986	153597294	1
chr5	153666286	153667362	1
chr5	153736440	153738166	1
chr5	153772116	153773638	1
chr5	153784178	153784978	1
chr5	153790945	153792405	1
chr5	153831562	153833705	1
chr5	153989923	153991172	1
chr5	154173173	154174284	1
chr5	154184460	154185454	1
chr5	154345454	154347417	1
chr5	154448754	154450496	1
chr5	154565625	154567071	1
chr5	154600238	154601990	1
chr5	154761560	154762881	1
chr5	154771084	154772415	1
chr5	155066006	155067891	1
chr5	155121601	155122746	1
chr5	155290698	155292537	1
chr5	155332047	155333377	1
chr5	155372087	155373808	1
chr5	155386729	155387800	1
chr5	155450503	155452116	1
chr5	155456144	155457473	1
chr5	155508709	155510267	1
chr5	155611782	155613331	1
chr5	155729257	155730889	1
chr5	155909659	155910659	1
chr5	156150478	156151279	1
chr5	156333933	156334747	1
chr5	156627215	156629075	1
chr5	156675101	156676772	1
chr5	157038624	157039849	1
chr5	157160974	157162432	1
chr5	157191800	157194222	1
chr5	157200357	157201394	1
chr5	157387076	157388164	1
chr5	157520898	157522062	1
chr5	157524383	157525401	1
chr5	157530907	157532214	1
chr5	157583862	157585843	1
chr5	157621069	157622370	1
chr5	157710031	157711311	1
chr5	157800840	157802083	1
chr5	157877558	157878769	1
chr5	158058481	158059408	1
chr5	158059924	158060945	1
chr5	158103548	158105170	1
chr5	158388863	158390214	1
chr5	158446126	158447781	1
chr5	158500548	158502230	1
chr5	158547355	158548330	1
chr5	158614089	158615159	1
chr5	158679515	158680814	1
chr5	158755182	158756285	1
chr5	158825903	158826729	1
chr5	158862501	158864156	1
chr5	158945815	158946768	1
chr5	158947676	158949835	1
chr5	159136644	159138729	1
chr5	159181177	159182177	1
chr5	159257195	159257995	1
chr5	159261209	159262079	1
chr5	159271070	159272547	1
chr5	159293691	159294940	1
chr5	159388620	159390040	1
chr5	159488402	159489835	1
chr5	159670322	159671726	1
chr5	159808981	159810539	1
chr5	159973886	159975515	1
chr5	160193405	160194795	1
chr5	160328686	160330014	1
chr5	160396087	160397321	1
chr5	160526947	160528397	1
chr5	160909825	160911225	1
chr5	161438089	161439326	1
chr5	161481106	161482467	1
chr5	161527643	161528699	1
chr5	161544496	161545313	1
chr5	161691848	161694910	1
chr5	161709148	161710286	1
chr5	161836678	161838518	1
chr5	161854867	161856435	1
chr5	161878688	161880320	1
chr5	162106658	162107893	1
chr5	162380123	162382400	1
chr5	162626395	162628160	1
chr5	162677437	162678842	1
chr5	162744444	162745903	1
chr5	162907954	162909303	1
chr5	163125017	163125951	1
chr5	163311203	163312374	1
chr5	163408133	163408933	1
chr5	163522523	163524128	1
chr5	163645471	163646645	1
chr5	163647729	163648603	1
chr5	163770157	163771871	1
chr5	163801905	163804226	1
chr5	163852856	163853766	1
chr5	164192254	164194237	1
chr5	164464155	164465569	1
chr5	164792872	164793936	1
chr5	164980401	164982315	1
chr5	165027535	165029311	1
chr5	165060346	165061657	1
chr5	165081429	165083600	1
chr5	165089103	165090433	1
chr5	165296906	165298146	1
chr5	165314788	165315588	1
chr5	165643996	165645549	1
chr5	165784668	165785903	1
chr5	165884517	165886198	1
chr5	165942271	165944275	1
chr5	166038134	166039584	1
chr5	166213371	166214489	1
chr5	166290490	166291622	1
chr5	166350043	166351230	1
chr5	166383980	166385187	1
chr5	166433841	166435552	1
chr5	166665470	166666651	1
chr5	166684773	166685573	1
chr5	166779656	166780960	1
chr5	166846521	166848653	1
chr5	166863946	166866108	1
chr5	166885444	166887032	1
chr5	166972490	166973955	1
chr5	167057763	167059628	1
chr5	167123316	167124688	1
chr5	167266647	167268411	1
chr5	167348046	167349415	1
chr5	167396880	167397723	1
chr5	167399917	167402481	1
chr5	167521196	167522410	1
chr5	167566736	167567887	1
chr5	167650595	167652272	1
chr5	167667335	167668499	1
chr5	167710838	167712080	1
chr5	167763538	167765427	1
chr5	167790013	167791262	1
chr5	167807176	167807978	1
chr5	167840657	167841666	1
chr5	167873498	167875303	1
chr5	167950499	167951874	1
chr5	168051544	168052899	1
chr5	168166890	168168271	1
chr5	168202975	168204639	1
chr5	168283859	168285706	1
chr5	168340833	168341992	1
chr5	168401081	168402715	1
chr5	168524034	168526329	1
chr5	168558833	168559869	1
chr5	168582309	168583323	1
chr5	168683718	168685038	1
chr5	168753672	168755379	1
chr5	168783688	168784612	1
chr5	168839461	168841762	1
chr5	168899119	168901574	1
chr5	169064892	169065790	1
chr5	169112770	169114460	1
chr5	169124465	169125637	1
chr5	169200214	169201090	1
chr5	169351875	169353102	1
chr5	169492105	169493219	1
chr5	169504820	169506206	1
chr5	169629303	169630357	1
chr5	169633089	169634554	1
chr5	169689080	169690702	1
chr5	169707602	169709324	1
chr5	169743989	169746096	1
chr5	169815656	169816760	1
chr5	169883559	169885031	1
chr5	169919539	169921107	1
chr5	169927698	169929176	1
chr5	169949154	169950544	1
chr5	170025271	170026796	1
chr5	170047031	170048851	1
chr5	170106940	170109336	1
chr5	170177871	170179809	1
chr5	170195434	170196671	1
chr5	170377852	170379448	1
chr5	170561612	170563524	1
chr5	170712686	170713534	1
chr5	170747261	170748382	1
chr5	170899602	170901305	1
chr5	170910341	170911207	1
chr5	170977989	170979391	1
chr5	170992620	170993431	1
chr5	171026232	171027042	1
chr5	171046117	171047181	1
chr5	171074090	171074980	1
chr5	171101666	171105098	1
chr5	171173783	171175168	1
chr5	171253087	171254942	1
chr5	171266891	171268229	1
chr5	171285791	171286665	1
chr5	171288462	171289597	1
chr5	171300815	171302131	1
chr5	171474808	171476874	1
chr5	171521434	171522495	1
chr5	171528335	171529623	1
chr5	171533779	171534787	1
chr5	171555151	171556914	1
chr5	171634226	171635774	1
chr5	171655314	171656234	1
chr5	171656676	171657860	1
chr5	171899245	171900587	1
chr5	171918604	171920056	1
chr5	171997534	171998921	1
chr5	172209722	172210832	1
chr5	172271442	172272884	1
chr5	172283667	172285555	1
chr5	172308289	172309194	1
chr5	172312072	172313166	1
chr5	172345118	172346086	1
chr5	172677541	172680303	1
chr5	172681270	172682616	1
chr5	172694282	172695970	1
chr5	172728171	172729797	1
chr5	172750646	172752362	1
chr5	172754402	172755389	1
chr5	172780399	172781334	1
chr5	172785921	172787307	1
chr5	172825487	172827148	1
chr5	172868879	172870757	1
chr5	172889877	172891352	1
chr5	173002139	173003431	1
chr5	173022396	173023422	1
chr5	173067542	173068785	1
chr5	173120642	173122089	1
chr5	173159076	173161294	1
chr5	173183118	173184515	1
chr5	173203860	173205512	1
chr5	173400272	173401753	1
chr5	173416514	173418747	1
chr5	173538596	173540141	1
chr5	173574418	173575571	1
chr5	173613282	173616129	1
chr5	173686179	173687132	1
chr5	173738744	173741296	1
chr5	173760706	173762796	1
chr5	173766925	173768306	1
chr5	173791235	173792074	1
chr5	173807266	173808697	1
chr5	173834041	173834841	1
chr5	173856584	173857853	1
chr5	174066498	174067807	1
chr5	174163970	174165102	1
chr5	174167135	174168448	1
chr5	174221516	174222444	1
chr5	174273698	174275663	1
chr5	174369116	174369980	1
chr5	174398846	174400012	1
chr5	174408407	174409655	1
chr5	174429049	174430675	1
chr5	174468750	174471221	1
chr5	174476193	174477604	1
chr5	174600514	174602436	1
chr5	174629335	174630941	1
chr5	174662455	174664162	1
chr5	174686264	174687516	1
chr5	174688108	174689125	1
chr5	174760106	174761187	1
chr5	174765379	174766358	1
chr5	174817713	174819588	1
chr5	174841089	174842804	1
chr5	174847127	174848714	1
chr5	174896132	174897450	1
chr5	174968776	174970159	1
chr5	175001482	175003182	1
chr5	175015246	175016619	1
chr5	175054451	175055903	1
chr5	175122780	175124600	1
chr5	175138852	175140514	1
chr5	175157993	175159255	1
chr5	175180063	175182485	1
chr5	175200694	175202498	1
chr5	175203678	175205883	1
chr5	175296974	175298374	1
chr5	175306797	175307894	1
chr5	175318899	175320346	1
chr5	175328682	175330167	1
chr5	175336473	175338286	1
chr5	175441203	175443649	1
chr5	175595624	175598231	1
chr5	175652967	175655497	1
chr5	175797371	175799604	1
chr5	175807094	175808426	1
chr5	175820895	175822062	1
chr5	175833509	175834564	1
chr5	175900653	175902140	1
chr5	175903467	175906516	1
chr5	175931630	175933049	1
chr5	175937438	175938618	1
chr5	175956586	175958160	1
chr5	175967131	175968900	1
chr5	176041849	176043334	1
chr5	176099231	176100523	1
chr5	176108224	176109376	1
chr5	176130005	176131943	1
chr5	176159357	176160998	1
chr5	176211694	176213170	1
chr5	176237977	176239512	1
chr5	176266158	176267369	1
chr5	176272721	176274190	1
chr5	176308511	176311983	1
chr5	176317355	176318712	1
chr5	176491505	176492785	1
chr5	176507837	176509988	1
chr5	176526387	176527502	1
chr5	176750456	176751396	1
chr5	176758959	176760011	1
chr5	176781412	176782213	1
chr5	176813611	176815093	1
chr5	176842782	176844217	1
chr5	176860412	176861220	1
chr5	176894270	176895585	1
chr5	176912709	176914530	1
chr5	176918379	176919304	1
chr5	176931376	176933129	1
chr5	176990361	176991816	1
chr5	176995396	176996262	1
chr5	177030872	177033025	1
chr5	177109259	177111596	1
chr5	177254536	177256582	1
chr5	177354649	177356625	1
chr5	177389723	177391840	1
chr5	177396338	177398569	1
chr5	177407952	177409519	1
chr5	177521579	177524320	1
chr5	177574552	177576172	1
chr5	177616937	177618034	1
chr5	177625262	177626648	1
chr5	177649805	177651317	1
chr5	177657353	177659691	1
chr5	177666367	177668553	1
chr5	177674372	177675696	1
chr5	177745963	177746972	1
chr5	177753264	177754566	1
chr5	177780549	177782867	1
chr5	177786088	177787676	1
chr5	177796041	177796929	1
chr5	177806395	177807708	1
chr5	177830303	177832561	1
chr5	177837685	177839529	1
chr5	177846726	177848102	1
chr5	177952575	177953637	1
chr5	177956114	177957335	1
chr5	177963657	177965334	1
chr5	177968027	177968892	1
chr5	177979275	177980516	1
chr5	178008658	178010289	1
chr5	178015174	178016798	1
chr5	178035730	178037065	1
chr5	178088958	178090543	1
chr5	178114791	178115591	1
chr5	178123851	178124801	1
chr5	178147281	178149595	1
chr5	178155397	178156391	1
chr5	178193861	178195788	1
chr5	178205322	178209031	1
chr5	178230875	178231675	1
chr5	178258447	178259423	1
chr5	178271971	178274522	1
chr5	178287305	178289106	1
chr5	178344805	178346825	1
chr5	178356502	178358116	1
chr5	178381157	178382337	1
chr5	178411561	178414034	1
chr5	178421658	178422458	1
chr5	178422834	178424970	1
chr5	178488277	178489296	1
chr5	178495169	178496491	1
chr5	178547071	178549214	1
chr5	178588822	178590409	1
chr5	178593464	178596889	1
chr5	178615390	178617685	1
chr5	178633897	178636084	1
chr5	178642765	178644109	1
chr5	178650538	178652356	1
chr5	178704820	178708614	1
chr5	178723793	178725008	1
chr5	178725767	178727009	1
chr5	178728672	178730641	1
chr5	178733203	178734364	1
chr5	178737245	178738704	1
chr5	178740128	178742298	1
chr5	178747113	178749484	1
chr5	178755592	178756609	1
chr5	178776066	178778122	1
chr5	178791112	178791979	1
chr5	178793972	178795365	1
chr5	178837583	178840879	1
chr5	178858456	178859580	1
chr5	178864523	178866485	1
chr5	178875469	178877078	1
chr5	178927569	178929294	1
chr5	178935148	178936326	1
chr5	178938872	178939760	1
chr5	178957089	178958178	1
chr5	179055699	179056595	1
chr5	179077660	179078725	1
chr5	179096220	179098212	1
chr5	179116340	179117265	1
chr5	179126163	179127289	1
chr5	179179596	179180850	1
chr5	179222792	179223783	1
chr5	179226504	179227730	1
chr5	179238529	179239666	1
chr5	179243490	179244352	1
chr5	179245030	179246951	1
chr5	179247447	179249897	1
chr5	179250781	179252400	1
chr5	179257170	179258985	1
chr5	179259216	179261786	1
chr5	179269155	179271023	1
chr5	179286873	179288019	1
chr5	179326833	179328233	1
chr5	179334187	179335033	1
chr5	179342184	179342984	1
chr5	179356803	179357605	1
chr5	179399682	179402314	1
chr5	179483601	179484858	1
chr5	179485368	179487025	1
chr5	179517078	179518131	1
chr5	179529697	179530756	1
chr5	179541088	179542262	1
chr5	179544572	179546964	1
chr5	179552970	179555107	1
chr5	179557072	179558923	1
chr5	179561208	179562976	1
chr5	179563690	179564687	1
chr5	179570028	179571440	1
chr5	179600157	179601880	1
chr5	179616410	179618364	1
chr5	179622213	179623066	1
chr5	179634153	179635164	1
chr5	179635659	179636792	1
chr5	179651209	179652182	1
chr5	179693187	179695603	1
chr5	179716668	179718692	1
chr5	179720264	179721378	1
chr5	179740594	179741614	1
chr5	179745242	179746173	1
chr5	179757422	179759928	1
chr5	179794411	179795596	1
chr5	179795908	179797349	1
chr5	179849898	179851660	1
chr5	179874971	179876182	1
chr5	179877003	179878909	1
chr5	179895591	179897213	1
chr5	179908226	179909409	1
chr5	179942056	179943480	1
chr5	179975947	179977120	1
chr5	179979136	179980270	1
chr5	180018104	180019426	1
chr5	180024604	180027529	1
chr5	180028095	180029380	1
chr5	180029602	180030604	1
chr5	180045678	180046688	1
chr5	180048337	180050731	1
chr5	180053747	180055694	1
chr5	180068481	180069416	1
chr5	180075577	180076440	1
chr5	180076646	180077536	1
chr5	180085891	180086691	1
chr5	180095261	180096902	1
chr5	180110619	180112667	1
chr5	180115991	180117529	1
chr5	180130300	180131566	1
chr5	180166262	180167484	1
chr5	180195187	180196944	1
chr5	180213709	180215821	1
chr5	180217964	180219857	1
chr5	180225478	180227498	1
chr5	180244140	180246790	1
chr5	180257436	180259573	1
chr5	180300848	180302950	1
chr5	180492864	180494474	1
chr5	180496252	180498440	1
chr5	180501129	180503285	1
chr5	180504224	180505857	1
chr5	180512091	180514631	1
chr5	180518420	180520113	1
chr5	180554603	180556649	1
chr5	180559107	180560882	1
chr5	180566989	180568613	1
chr5	180572965	180574166	1
chr5	180588953	180591156	1
chr5	180599612	180600824	1
chr5	180614449	180615668	1
chr5	180642891	180644451	1
chr5	180660192	180663669	1
chr5	180684609	180686805	1
chr5	180774136	180775284	1
chr5	180779657	180781271	1
chr5	180850827	180852460	1
chr5	180889413	180890653	1
chr5	180900928	180901916	1
chr6	79690	80786	1
chr6	119794	121427	1
chr6	171037	172061	1
chr6	173021	173846	1
chr6	188012	190077	1
chr6	204827	206806	1
chr6	208702	210673	1
chr6	211384	212293	1
chr6	215837	217744	1
chr6	226767	227906	1
chr6	229905	232078	1
chr6	235474	238198	1
chr6	244279	245325	1
chr6	293537	295067	1
chr6	301597	303550	1
chr6	314073	315435	1
chr6	329360	331629	1
chr6	336533	337399	1
chr6	347020	348214	1
chr6	349057	350229	1
chr6	352005	352989	1
chr6	358701	359547	1
chr6	364294	365721	1
chr6	377275	381201	1
chr6	391033	392258	1
chr6	392597	394160	1
chr6	400739	401864	1
chr6	402842	404337	1
chr6	423478	424937	1
chr6	452771	453601	1
chr6	460419	462070	1
chr6	464928	472152	1
chr6	474788	476420	1
chr6	501309	503549	1
chr6	504145	505977	1
chr6	514949	516431	1
chr6	545542	547383	1
chr6	564656	565503	1
chr6	565904	567436	1
chr6	577626	579395	1
chr6	587301	588948	1
chr6	630852	631840	1
chr6	655980	657572	1
chr6	659304	660697	1
chr6	710305	711702	1
chr6	726474	728100	1
chr6	736164	737315	1
chr6	756497	757936	1
chr6	760456	763321	1
chr6	786431	787516	1
chr6	826097	827937	1
chr6	839753	841210	1
chr6	876117	877384	1
chr6	885978	887466	1
chr6	889095	891026	1
chr6	897799	898926	1
chr6	910421	911644	1
chr6	924215	925361	1
chr6	957489	958550	1
chr6	967521	968552	1
chr6	983443	984741	1
chr6	1015774	1017037	1
chr6	1022629	1023780	1
chr6	1036059	1037341	1
chr6	1054577	1056461	1
chr6	1058888	1060313	1
chr6	1080279	1081544	1
chr6	1095052	1096876	1
chr6	1127901	1128995	1
chr6	1133306	1135106	1
chr6	1147468	1148570	1
chr6	1160361	1161462	1
chr6	1161926	1162793	1
chr6	1164852	1166872	1
chr6	1213234	1214545	1
chr6	1238162	1239360	1
chr6	1240056	1241049	1
chr6	1244276	1245620	1
chr6	1253574	1255403	1
chr6	1259601	1260973	1
chr6	1261222	1262517	1
chr6	1281469	1283792	1
chr6	1285482	1287665	1
chr6	1299037	1300273	1
chr6	1303585	1305527	1
chr6	1347705	1349042	1
chr6	1363476	1365083	1
chr6	1366605	1367915	1
chr6	1381367	1386260	1
chr6	1389213	1391664	1
chr6	1400127	1401494	1
chr6	1407442	1408378	1
chr6	1423857	1425481	1
chr6	1450983	1452851	1
chr6	1463010	1464072	1
chr6	1477417	1479838	1
chr6	1504615	1506066	1
chr6	1523742	1524900	1
chr6	1528206	1530012	1
chr6	1541235	1542497	1
chr6	1580226	1581796	1
chr6	1582735	1585373	1
chr6	1592765	1597217	1
chr6	1604227	1605798	1
chr6	1613730	1615202	1
chr6	1620234	1621273	1
chr6	1624218	1625163	1
chr6	1625265	1626523	1
chr6	1643643	1645203	1
chr6	1706695	1707750	1
chr6	1715281	1717424	1
chr6	1766242	1768394	1
chr6	1777339	1779856	1
chr6	1780858	1784107	1
chr6	1785017	1786417	1
chr6	1820601	1822544	1
chr6	1832469	1835954	1
chr6	1869686	1870944	1
chr6	1877452	1878791	1
chr6	1897537	1898617	1
chr6	1906347	1907745	1
chr6	1915595	1917448	1
chr6	1945217	1946483	1
chr6	1984111	1985285	1
chr6	1987694	1989711	1
chr6	1997047	1998173	1
chr6	1998934	1999880	1
chr6	2003168	2004326	1
chr6	2093985	2095181	1
chr6	2097047	2098320	1
chr6	2112578	2114658	1
chr6	2190953	2192062	1
chr6	2202390	2204580	1
chr6	2207592	2210299	1
chr6	2231015	2232048	1
chr6	2364777	2366090	1
chr6	2414802	2415955	1
chr6	2448811	2449806	1
chr6	2458262	2460337	1
chr6	2510060	2512395	1
chr6	2582376	2583888	1
chr6	2601317	2603487	1
chr6	2607749	2608924	1
chr6	2669217	2670543	1
chr6	2677760	2678583	1
chr6	2690266	2691392	1
chr6	2694151	2695471	1
chr6	2743998	2746104	1
chr6	2766887	2767785	1
chr6	2782408	2784870	1
chr6	2831244	2833288	1
chr6	2841744	2842641	1
chr6	2889301	2891316	1
chr6	2941273	2942218	1
chr6	2952564	2953627	1
chr6	3071846	3074285	1
chr6	3087310	3088996	1
chr6	3162793	3163723	1
chr6	3208995	3209849	1
chr6	3221804	3223192	1
chr6	3249797	3250875	1
chr6	3296226	3298136	1
chr6	3322707	3323946	1
chr6	3341327	3342746	1
chr6	3356026	3356826	1
chr6	3381825	3382721	1
chr6	3401539	3402493	1
chr6	3403310	3404584	1
chr6	3410977	3412284	1
chr6	3413200	3415918	1
chr6	3418864	3420372	1
chr6	3474808	3476197	1
chr6	3500971	3502440	1
chr6	3572354	3574723	1
chr6	3633354	3634403	1
chr6	3689603	3690813	1
chr6	3709965	3711534	1
chr6	3739211	3740482	1
chr6	3838908	3839911	1
chr6	3855813	3857004	1
chr6	3857470	3858849	1
chr6	3883930	3885877	1
chr6	3904675	3905919	1
chr6	3947394	3948221	1
chr6	3956593	3959642	1
chr6	3989396	3991180	1
chr6	4036169	4037601	1
chr6	4066458	4067630	1
chr6	4099335	4100697	1
chr6	4130846	4132111	1
chr6	4147471	4149917	1
chr6	4157389	4158599	1
chr6	4222051	4222872	1
chr6	4234924	4236153	1
chr6	4271401	4272627	1
chr6	4316208	4318495	1
chr6	4394292	4396047	1
chr6	4471112	4472038	1
chr6	4482327	4483534	1
chr6	4510164	4512040	1
chr6	4616350	4618398	1
chr6	4622722	4623999	1
chr6	4657439	4659501	1
chr6	4745392	4746290	1
chr6	4748276	4749520	1
chr6	4784660	4785768	1
chr6	4788241	4789745	1
chr6	4891918	4892902	1
chr6	4925853	4927799	1
chr6	4938762	4940188	1
chr6	5056808	5058589	1
chr6	5087689	5088495	1
chr6	5148779	5150331	1
chr6	5154081	5155769	1
chr6	5159374	5161073	1
chr6	5281177	5282517	1
chr6	5296113	5296919	1
chr6	5304710	5307581	1
chr6	5377622	5379462	1
chr6	5443815	5445439	1
chr6	5459373	5460507	1
chr6	5495522	5496952	1
chr6	5510147	5511964	1
chr6	5538852	5540234	1
chr6	5545941	5547589	1
chr6	5563641	5565265	1
chr6	5608980	5610063	1
chr6	5620050	5621798	1
chr6	5622814	5623657	1
chr6	5643979	5645595	1
chr6	5663473	5665186	1
chr6	5712076	5713148	1
chr6	5722178	5723491	1
chr6	5738879	5740118	1
chr6	5808115	5809471	1
chr6	5832218	5833406	1
chr6	5894696	5896820	1
chr6	5975033	5976271	1
chr6	6008280	6009685	1
chr6	6131585	6132507	1
chr6	6161597	6163480	1
chr6	6170777	6172377	1
chr6	6175554	6176969	1
