chrom	start	end	AB2_hotspots
chr8	144472354	144474010	1
chr8	144498576	144500654	1
chr8	144554333	144557073	1
chr8	144558768	144561836	1
chr8	144573035	144574754	1
chr8	144716011	144717459	1
chr8	144780989	144782456	1
chr8	144868235	144870197	1
chr8	144940021	144942131	1
chr8	144969388	144971580	1
chr8	144987285	144988850	1
chr8	145003636	145005224	1
chr8	145098456	145099624	1
chr8	145168811	145170317	1
chr8	145222230	145224172	1
chr8	145309699	145312680	1
chr8	145478776	145481701	1
chr8	145504382	145506838	1
chr8	145535437	145538560	1
chr8	145553879	145556261	1
chr8	145639621	145641288	1
chr8	145672391	145674412	1
chr8	145715691	145718324	1
chr8	145845402	145847190	1
chr8	145957485	145959063	1
chr8	146067867	146071306	1
chr9	38158	40266	1
chr9	99625	102113	1
chr9	117536	119859	1
chr9	332058	335162	1
chr9	481114	482294	1
chr9	516785	519865	1
chr9	533908	535971	1
chr9	742359	745148	1
chr9	799835	802967	1
chr9	989290	991948	1
chr9	1043910	1046216	1
chr9	1057390	1059107	1
chr9	1077607	1079746	1
chr9	1099611	1102386	1
chr9	1175972	1177611	1
chr9	1196400	1198797	1
chr9	1312900	1314893	1
chr9	1385616	1388497	1
chr9	1459406	1461547	1
chr9	1495427	1496837	1
chr9	1876932	1879104	1
chr9	1918397	1921539	1
chr9	1962788	1964076	1
chr9	2140548	2141913	1
chr9	2157549	2159812	1
chr9	2168666	2170944	1
chr9	2287257	2289157	1
chr9	2302156	2304083	1
chr9	2667227	2668746	1
chr9	2694610	2696879	1
chr9	2758220	2761646	1
chr9	2852107	2853953	1
chr9	2932112	2934533	1
chr9	3222226	3223785	1
chr9	3348691	3350517	1
chr9	3572954	3576630	1
chr9	3589343	3590894	1
chr9	3700147	3702573	1
chr9	3759187	3760054	1
chr9	3763195	3765395	1
chr9	3990696	3992884	1
chr9	4496435	4498717	1
chr9	4595721	4597605	1
chr9	4835736	4837759	1
chr9	4943877	4946197	1
chr9	5385564	5387295	1
chr9	5437975	5439698	1
chr9	5524797	5527075	1
chr9	5556243	5558258	1
chr9	5866850	5868343	1
chr9	5875678	5877447	1
chr9	5904585	5906588	1
chr9	6213465	6214520	1
chr9	6505555	6507186	1
chr9	6552090	6555996	1
chr9	6857291	6859395	1
chr9	6972940	6975088	1
chr9	7087242	7088938	1
chr9	7134306	7136330	1
chr9	7384514	7386691	1
chr9	7758685	7760647	1
chr9	7787918	7789789	1
chr9	7898244	7899692	1
chr9	8010762	8011951	1
chr9	8089163	8091086	1
chr9	8235541	8237632	1
chr9	8781471	8784127	1
chr9	8812277	8814055	1
chr9	8893717	8895554	1
chr9	9067639	9069945	1
chr9	10277601	10279506	1
chr9	12045102	12047500	1
chr9	12274431	12278626	1
chr9	12783497	12785753	1
chr9	12941655	12943641	1
chr9	14341945	14343644	1
chr9	14575620	14577729	1
chr9	14638292	14640156	1
chr9	14835025	14837173	1
chr9	16129547	16131381	1
chr9	16657831	16660282	1
chr9	17456955	17459193	1
chr9	17489593	17491668	1
chr9	17985463	17987098	1
chr9	20175996	20177617	1
chr9	25683956	25685698	1
chr9	28516517	28517770	1
chr9	31117395	31119075	1
chr9	31587876	31589662	1
chr9	31872098	31873498	1
chr9	33386174	33388501	1
chr9	34970915	34972513	1
chr9	35516699	35518433	1
chr9	36862945	36864633	1
chr9	37870911	37872399	1
chr9	45445420	45446324	1
chr9	68345315	68346338	1
chr9	68381689	68382544	1
chr9	68402829	68403864	1
chr9	68415828	68417030	1
chr9	68417662	68418799	1
chr9	68419801	68421742	1
chr9	68446171	68447497	1
chr9	68718622	68719512	1
chr9	69053146	69053959	1
chr9	69057671	69058512	1
chr9	69557631	69558786	1
chr9	72290799	72293003	1
chr9	73196168	73197851	1
chr9	73915692	73917543	1
chr9	73927406	73928510	1
chr9	74316319	74318582	1
chr9	74600155	74602161	1
chr9	76203130	76205139	1
chr9	82349760	82351904	1
chr9	87572608	87574384	1
chr9	87812058	87813997	1
chr9	90134926	90136438	1
chr9	91104594	91105754	1
chr9	92497145	92498650	1
chr9	92869283	92871276	1
chr9	93595995	93597264	1
chr9	96670916	96673122	1
chr9	97869319	97871128	1
chr9	98208536	98210092	1
chr9	98411526	98413070	1
chr9	101175591	101177677	1
chr9	101724520	101726428	1
chr9	101854392	101856272	1
chr9	103368950	103370587	1
chr9	103872210	103874103	1
chr9	104224354	104226009	1
chr9	104806437	104807306	1
chr9	109152378	109153929	1
chr9	111521472	111522957	1
chr9	111983027	111985855	1
chr9	112192694	112194627	1
chr9	114830425	114832412	1
chr9	115623530	115625099	1
chr9	116406942	116408766	1
chr9	117698924	117700579	1
chr9	118744553	118746522	1
chr9	119135203	119137289	1
chr9	121320135	121321973	1
chr9	121469292	121471185	1
chr9	121781375	121783844	1
chr9	123970903	123972857	1
chr9	124546647	124549010	1
chr9	125138944	125140510	1
chr9	126181442	126183826	1
chr9	126863132	126864854	1
chr9	126927433	126928804	1
chr9	128873081	128874287	1
chr9	129964815	129966609	1
chr9	130090651	130092751	1
chr9	130632229	130633908	1
chr9	130899797	130903106	1
chr9	131378942	131380274	1
chr9	131393898	131395906	1
chr9	131669658	131671265	1
chr9	131744931	131747068	1
chr9	132188644	132190935	1
chr9	132614258	132616433	1
chr9	132629048	132630836	1
chr9	132894452	132896866	1
chr9	133795427	133797195	1
chr9	133872641	133874542	1
chr9	134018908	134021170	1
chr9	134345589	134347287	1
chr9	134368680	134370050	1
chr9	134479724	134481224	1
chr9	134685150	134686857	1
chr9	134804105	134806351	1
chr9	135158518	135160630	1
chr9	135266633	135268532	1
chr9	135465955	135467862	1
chr9	135597721	135600323	1
chr9	135614993	135617521	1
chr9	135669508	135671800	1
chr9	135769387	135771031	1
chr9	136208280	136210505	1
chr9	136308356	136309605	1
chr9	136403715	136406181	1
chr9	136486080	136487788	1
chr9	136560265	136561595	1
chr9	136627960	136629425	1
chr9	136691205	136694546	1
chr9	137126206	137127913	1
chr9	137146368	137149118	1
chr9	137164555	137166441	1
chr9	137268868	137270457	1
chr9	137272662	137274248	1
chr9	137493144	137496964	1
chr9	137513755	137515867	1
chr9	137722374	137724138	1
chr9	137874765	137876133	1
chr9	138108821	138110661	1
chr9	138145868	138147844	1
chr9	138157690	138159700	1
chr9	138323410	138324817	1
chr9	138356740	138358696	1
chr9	138650007	138651460	1
chr9	138816072	138818644	1
chr9	138993011	138995395	1
chr9	139077451	139079537	1
chr9	139231834	139233632	1
chr9	139255393	139256979	1
chr9	139272327	139273975	1
chr9	139286121	139287996	1
chr9	139423647	139425373	1
chr9	139492495	139494498	1
chr9	139499770	139501893	1
chr9	139591439	139593129	1
chr9	139696976	139698835	1
chr9	139723083	139724933	1
chr9	139732552	139735779	1
chr9	139818538	139820749	1
chr9	139867206	139868917	1
chr9	139908483	139910090	1
chr9	139991629	139994050	1
chr9	140037956	140040463	1
chr9	140069487	140071765	1
chr9	140138957	140140530	1
chr9	140234274	140236663	1
chr9	140296814	140298520	1
chr9	140394834	140398084	1
chr9	140604250	140606966	1
chr9	140730888	140732926	1
chr9	140938561	140941346	1
chr9	140970537	140972829	1
chr9	141010161	141014625	1
chr9	141090283	141095286	1
chrX	290824	294633	1
chrX	324606	328211	1
chrX	1315009	1317353	1
chrX	1465977	1468081	1
chrX	1715347	1722319	1
chrX	2035477	2037790	1
chrX	2786474	2788752	1
chrX	2845900	2847682	1
chrX	2861285	2863491	1
chrX	2877470	2879952	1
chrX	2918202	2920833	1
chrX	2997928	2998945	1
chrX	3010000	3012331	1
chrX	3113438	3115151	1
chrX	3142847	3144577	1
chrX	3421508	3423356	1
chrX	3606737	3608991	1
chrX	3618064	3620438	1
chrX	3701519	3705179	1
chrX	4030946	4033520	1
chrX	4040298	4042417	1
chrX	4133669	4135826	1
chrX	4219919	4222016	1
chrX	4236444	4239090	1
chrX	4387894	4390490	1
chrX	4395443	4397154	1
chrX	4526377	4529646	1
chrX	4550700	4552652	1
chrX	4568329	4570184	1
chrX	4572472	4574942	1
chrX	4607695	4610219	1
chrX	4610946	4613092	1
chrX	4618272	4620814	1
chrX	4628435	4630888	1
chrX	4761322	4764767	1
chrX	4903018	4905663	1
chrX	4966055	4968283	1
chrX	4991372	4993854	1
chrX	5097778	5100769	1
chrX	5361334	5364837	1
chrX	5370122	5371437	1
chrX	5456418	5458586	1
chrX	5737244	5741652	1
chrX	5750073	5751689	1
chrX	6051474	6054319	1
chrX	6126060	6128378	1
chrX	6144679	6147035	1
chrX	6226499	6228322	1
chrX	6449232	6453397	1
chrX	6499124	6501655	1
chrX	6666888	6671682	1
chrX	6710244	6712543	1
chrX	6819337	6820849	1
chrX	6999424	7001422	1
chrX	7031690	7033858	1
chrX	7087593	7089502	1
chrX	7121229	7126401	1
chrX	7240093	7245099	1
chrX	7249719	7252038	1
chrX	7261061	7262455	1
chrX	7314874	7317962	1
chrX	7494393	7496471	1
chrX	7578000	7579637	1
chrX	7596445	7598568	1
chrX	7786234	7787240	1
chrX	7795949	7797724	1
chrX	7804797	7807996	1
chrX	7810343	7813471	1
chrX	7930136	7933854	1
chrX	7985516	7988364	1
chrX	8011972	8013906	1
chrX	8231481	8233768	1
chrX	8425340	8426926	1
chrX	8432535	8437103	1
chrX	8486896	8488992	1
chrX	8586545	8588392	1
chrX	8608664	8610143	1
chrX	8633767	8636977	1
chrX	8671450	8673264	1
chrX	8826491	8827860	1
chrX	8837200	8839773	1
chrX	8928683	8930566	1
chrX	8934387	8937246	1
chrX	8940970	8942162	1
chrX	8964831	8967595	1
chrX	9166412	9168174	1
chrX	9183691	9186128	1
chrX	9200238	9203317	1
chrX	9218727	9222598	1
chrX	9262482	9265183	1
chrX	9267003	9270960	1
chrX	9407062	9408970	1
chrX	9522025	9525137	1
chrX	9547809	9549685	1
chrX	9589579	9591023	1
chrX	9626026	9628118	1
chrX	9664478	9667779	1
chrX	9727906	9729753	1
chrX	9775117	9777714	1
chrX	9804699	9806533	1
chrX	9880431	9884303	1
chrX	9902604	9904756	1
chrX	9917778	9919070	1
chrX	9953367	9955497	1
chrX	10022430	10024046	1
chrX	10050566	10052811	1
chrX	10179307	10181612	1
chrX	10296837	10299141	1
chrX	10376104	10377751	1
chrX	10426483	10428004	1
chrX	10497180	10499521	1
chrX	10551816	10554056	1
chrX	10556976	10561325	1
chrX	10693930	10697259	1
chrX	10815847	10818623	1
chrX	10865041	10867818	1
chrX	10950643	10952860	1
chrX	11132716	11135148	1
chrX	11140478	11143610	1
chrX	11151648	11154406	1
chrX	11228254	11231476	1
chrX	11292953	11297187	1
chrX	11489695	11492131	1
chrX	11608820	11610853	1
chrX	11625876	11628100	1
chrX	11631601	11633967	1
chrX	11704894	11708199	1
chrX	11717037	11718889	1
chrX	11746767	11749079	1
chrX	11822718	11825112	1
chrX	12112241	12116300	1
chrX	12249067	12250844	1
chrX	12279542	12282176	1
chrX	12317278	12319363	1
chrX	12367845	12371204	1
chrX	12432766	12435347	1
chrX	12542448	12544558	1
chrX	12670987	12673428	1
chrX	12695392	12700344	1
chrX	12718338	12720023	1
chrX	12735989	12738676	1
chrX	12760417	12762538	1
chrX	12825604	12828801	1
chrX	12864481	12867551	1
chrX	13023273	13026119	1
chrX	13110064	13112335	1
chrX	13118636	13121061	1
chrX	13221673	13224731	1
chrX	13292759	13294093	1
chrX	13463266	13465886	1
chrX	13502922	13504842	1
chrX	13507314	13509533	1
chrX	13523116	13525248	1
chrX	13533376	13536952	1
chrX	13561041	13565403	1
chrX	13569980	13575518	1
chrX	13609177	13613310	1
chrX	13614608	13616935	1
chrX	13707831	13710728	1
chrX	13718654	13722343	1
chrX	13815403	13817465	1
chrX	13824409	13826594	1
chrX	13839145	13842128	1
chrX	13854107	13857735	1
chrX	13859179	13862958	1
chrX	13899772	13903540	1
chrX	13946818	13951250	1
chrX	13952947	13955390	1
chrX	13964702	13967268	1
chrX	13974973	13977415	1
chrX	14109627	14112818	1
chrX	14190800	14193642	1
chrX	14270559	14274246	1
chrX	14288562	14291291	1
chrX	14448032	14451677	1
chrX	14500143	14501661	1
chrX	14611608	14614261	1
chrX	14636020	14637983	1
chrX	14687796	14689910	1
chrX	14718291	14721233	1
chrX	14747389	14749367	1
chrX	14905467	14908215	1
chrX	14956821	14958947	1
chrX	15131435	15133718	1
chrX	15165564	15169160	1
chrX	15257569	15258672	1
chrX	15300656	15303596	1
chrX	15396153	15397928	1
chrX	15398843	15401082	1
chrX	15507359	15508921	1
chrX	15590536	15594047	1
chrX	15616183	15618894	1
chrX	15624788	15627295	1
chrX	15672392	15676457	1
chrX	15742407	15745752	1
chrX	15769095	15773505	1
chrX	15792857	15795389	1
chrX	15811963	15814145	1
chrX	15885042	15886308	1
chrX	16015798	16017698	1
chrX	16036308	16039580	1
chrX	16106468	16109788	1
chrX	16169065	16172465	1
chrX	16258613	16261779	1
chrX	16267213	16270018	1
chrX	16306798	16309713	1
chrX	16450440	16452073	1
chrX	16466286	16468615	1
chrX	16474590	16477854	1
chrX	16498089	16499832	1
chrX	16522493	16524502	1
chrX	16564610	16566806	1
chrX	16680241	16683823	1
chrX	16731682	16733863	1
chrX	16857603	16863317	1
chrX	16886390	16888336	1
chrX	17058765	17062820	1
chrX	17118589	17120061	1
chrX	17149083	17150935	1
chrX	17175111	17180118	1
chrX	17343700	17345910	1
chrX	17405698	17407236	1
chrX	17491716	17494717	1
chrX	17530961	17533317	1
chrX	17553384	17558308	1
chrX	17566305	17569044	1
chrX	17625025	17628711	1
chrX	17699253	17702664	1
chrX	17712271	17715520	1
chrX	17818141	17820806	1
chrX	17871563	17874858	1
chrX	17967825	17970413	1
chrX	17989866	17994505	1
chrX	18032389	18035377	1
chrX	18062438	18065269	1
chrX	18090138	18092435	1
chrX	18106244	18109094	1
chrX	18137946	18141118	1
chrX	18193296	18197132	1
chrX	18251028	18253175	1
chrX	18274110	18276256	1
chrX	18506595	18509317	1
chrX	18665334	18668422	1
chrX	18700398	18701942	1
chrX	18810538	18813021	1
chrX	18875580	18877811	1
chrX	18888782	18892725	1
chrX	18919367	18924727	1
chrX	19040444	19042659	1
chrX	19071183	19073250	1
chrX	19191217	19194254	1
chrX	19211452	19217415	1
chrX	19226693	19228880	1
chrX	19271078	19273128	1
chrX	19303676	19305203	1
chrX	19453822	19457374	1
chrX	19473908	19476174	1
chrX	19503860	19507346	1
chrX	19514045	19516301	1
chrX	19545765	19547737	1
chrX	19558117	19562611	1
chrX	19715420	19717651	1
chrX	19844570	19847232	1
chrX	19898538	19901098	1
chrX	20115832	20119398	1
chrX	20215665	20220481	1
chrX	20243824	20247354	1
chrX	20340957	20343665	1
chrX	20375138	20378737	1
chrX	20427810	20430269	1
chrX	20445450	20448106	1
chrX	20498160	20500281	1
chrX	20534110	20538758	1
chrX	20609693	20613644	1
chrX	20616551	20618891	1
chrX	20620996	20623719	1
chrX	20639846	20642149	1
chrX	20806855	20808444	1
chrX	21074673	21077239	1
chrX	21095351	21099262	1
chrX	21179051	21182465	1
chrX	21495641	21497029	1
chrX	21497812	21501027	1
chrX	21528662	21531217	1
chrX	21601497	21605846	1
chrX	21661422	21664481	1
chrX	21694256	21696437	1
chrX	21717404	21720020	1
chrX	21735479	21737242	1
chrX	21779489	21784463	1
chrX	21804219	21807708	1
chrX	21884606	21887527	1
chrX	22043277	22045413	1
chrX	22078740	22080877	1
chrX	22120790	22124199	1
chrX	22145384	22151004	1
chrX	22226822	22231057	1
chrX	22309992	22314299	1
chrX	22374020	22376542	1
chrX	22488945	22490929	1
chrX	22665309	22667345	1
chrX	22733113	22736849	1
chrX	22748516	22750805	1
chrX	22759940	22763287	1
chrX	22799687	22802687	1
chrX	22893562	22900875	1
chrX	22912970	22915800	1
chrX	22929812	22932126	1
chrX	22975374	22977576	1
chrX	23010101	23013456	1
chrX	23299014	23301138	1
chrX	23339861	23341346	1
chrX	23548295	23551032	1
chrX	23614367	23616882	1
chrX	23640980	23642866	1
chrX	23644478	23646589	1
chrX	23747305	23750740	1
chrX	23791714	23793789	1
chrX	23879111	23882279	1
chrX	23906474	23909296	1
chrX	24255562	24258823	1
chrX	24277289	24279835	1
chrX	24293774	24297230	1
chrX	24303165	24306183	1
chrX	24349709	24354045	1
chrX	24470952	24473930	1
chrX	24576137	24580474	1
chrX	24609757	24611347	1
chrX	24641516	24643483	1
chrX	24683832	24685094	1
chrX	24787646	24790392	1
chrX	24808622	24811541	1
chrX	24826260	24828663	1
chrX	24878470	24880678	1
chrX	24963283	24965131	1
chrX	24966544	24972500	1
chrX	24988606	24992200	1
chrX	25013319	25016666	1
chrX	25068385	25070277	1
chrX	25175409	25177195	1
chrX	25231846	25236377	1
chrX	25340092	25342411	1
chrX	25470120	25472526	1
chrX	25629369	25631687	1
chrX	25670748	25672836	1
chrX	25693164	25695653	1
chrX	25713373	25719802	1
chrX	25770189	25775336	1
chrX	25837975	25843434	1
chrX	25976397	25978382	1
chrX	25994029	25996097	1
chrX	26086492	26091434	1
chrX	26591192	26594339	1
chrX	26643531	26646645	1
chrX	26683919	26687519	1
chrX	26689004	26690764	1
chrX	26735541	26739334	1
chrX	26775375	26779280	1
chrX	26985197	26987131	1
chrX	27073293	27075129	1
chrX	27103047	27107286	1
chrX	27293884	27297293	1
chrX	27459218	27460972	1
chrX	27940236	27943094	1
chrX	27952330	27957073	1
chrX	28031099	28034548	1
chrX	28042043	28043941	1
chrX	28078181	28080191	1
chrX	28248805	28250655	1
chrX	28298252	28300207	1
chrX	28310354	28312373	1
chrX	28431951	28435377	1
chrX	28684813	28687362	1
chrX	28764373	28767106	1
chrX	28890910	28895905	1
chrX	28923707	28927339	1
chrX	29019375	29021439	1
chrX	29213456	29215744	1
chrX	29222068	29225140	1
chrX	29264134	29265905	1
chrX	29276466	29280319	1
chrX	29332877	29336018	1
chrX	29357529	29360605	1
chrX	29510749	29513741	1
chrX	29565453	29566879	1
chrX	29603699	29607780	1
chrX	29789941	29794714	1
chrX	29842112	29845310	1
chrX	29900636	29906110	1
chrX	29932299	29934817	1
chrX	30286973	30292336	1
chrX	30317557	30320361	1
chrX	30577724	30579883	1
chrX	30660025	30661591	1
chrX	30760989	30764195	1
chrX	30846644	30850911	1
chrX	30864756	30868002	1
chrX	30923343	30925301	1
chrX	30929255	30931582	1
chrX	30978523	30980501	1
chrX	31050174	31052387	1
chrX	31193890	31197855	1
chrX	31208233	31210974	1
chrX	31257119	31261319	1
chrX	31387623	31390286	1
chrX	31420519	31423484	1
chrX	31527426	31529214	1
chrX	31742140	31745428	1
chrX	31765486	31767811	1
chrX	31847252	31852033	1
chrX	31868932	31871015	1
chrX	32069507	32071850	1
chrX	32206208	32209751	1
chrX	32316663	32319435	1
chrX	32324434	32327583	1
chrX	32520008	32522454	1
chrX	32579948	32583742	1
chrX	32786113	32788582	1
chrX	32850393	32855784	1
chrX	32908076	32909403	1
chrX	33048504	33051067	1
chrX	33153986	33156938	1
chrX	33347010	33351975	1
chrX	33397718	33400374	1
chrX	33615592	33617115	1
chrX	33643136	33647358	1
chrX	33715493	33716911	1
chrX	33825376	33827841	1
chrX	33889660	33891505	1
chrX	33894941	33898639	1
chrX	33929514	33933083	1
chrX	34445548	34448956	1
chrX	34532465	34535400	1
chrX	34602667	34604662	1
chrX	34899860	34904330	1
chrX	35012425	35013855	1
chrX	35018002	35021554	1
chrX	35168212	35169676	1
chrX	35346990	35349483	1
chrX	35577747	35579224	1
chrX	35859719	35864697	1
chrX	35877258	35879958	1
chrX	35901338	35905827	1
chrX	35960944	35964496	1
chrX	35969363	35974003	1
chrX	36131466	36133548	1
chrX	36184807	36187189	1
chrX	36424155	36426536	1
chrX	36431166	36433793	1
chrX	36599296	36604202	1
chrX	36834125	36837697	1
chrX	36989554	36991290	1
chrX	37449709	37451832	1
chrX	37463796	37466156	1
chrX	37467996	37471791	1
chrX	37563704	37565459	1
chrX	37581093	37583523	1
chrX	37698536	37703528	1
chrX	37711242	37713879	1
chrX	37796995	37801759	1
chrX	37803691	37805792	1
chrX	37826512	37830009	1
chrX	37852898	37854859	1
chrX	37882005	37885415	1
chrX	38018987	38022027	1
chrX	38038549	38040399	1
chrX	38085209	38089064	1
chrX	38197085	38199986	1
chrX	38258845	38261792	1
chrX	38310580	38312289	1
chrX	38471519	38475171	1
chrX	38481904	38484354	1
chrX	38513794	38515221	1
chrX	38587852	38589952	1
chrX	38636688	38638970	1
chrX	38726087	38728112	1
chrX	38916119	38918714	1
chrX	38979699	38982211	1
chrX	39018992	39023386	1
chrX	39099778	39102663	1
chrX	39167732	39170247	1
chrX	39251476	39255951	1
chrX	39291747	39294165	1
chrX	39324552	39326687	1
chrX	39372025	39374198	1
chrX	39472205	39474955	1
chrX	39522230	39524923	1
chrX	39536570	39539177	1
chrX	39629248	39631073	1
chrX	39634199	39637578	1
chrX	39689585	39692600	1
chrX	39698293	39700421	1
chrX	39740853	39745030	1
chrX	39754853	39757183	1
chrX	39765678	39767458	1
chrX	39900941	39904295	1
chrX	39911601	39913736	1
chrX	39922352	39925391	1
chrX	39927239	39930356	1
chrX	40122322	40123687	1
chrX	40137974	40140533	1
chrX	40159098	40163243	1
chrX	40451091	40453199	1
chrX	40490018	40494044	1
chrX	40589021	40591073	1
chrX	40607120	40609190	1
chrX	40614453	40616376	1
chrX	40798657	40801491	1
chrX	40866679	40868716	1
chrX	41066162	41068663	1
chrX	41123197	41125132	1
chrX	41145825	41148736	1
chrX	41181504	41183612	1
chrX	41205754	41208528	1
chrX	41386768	41390645	1
chrX	41438128	41440755	1
chrX	41654698	41657784	1
chrX	41787318	41788860	1
chrX	41799867	41804399	1
chrX	41957697	41959634	1
chrX	42095877	42097676	1
chrX	42348269	42351935	1
chrX	42646113	42648512	1
chrX	42696493	42698807	1
chrX	42736901	42740969	1
chrX	42872253	42874389	1
chrX	42943814	42947225	1
chrX	43352058	43354460	1
chrX	43368917	43371234	1
chrX	43378812	43380800	1
chrX	43611071	43614771	1
chrX	43619320	43620835	1
chrX	43777020	43780201	1
chrX	43812363	43816278	1
chrX	43821209	43825873	1
chrX	43845148	43846515	1
chrX	43893576	43897091	1
chrX	43975493	43979982	1
chrX	44004618	44008607	1
chrX	44179544	44182430	1
chrX	44182860	44184393	1
chrX	44214499	44216681	1
chrX	44299372	44301208	1
chrX	44324133	44325755	1
chrX	44378001	44381013	1
chrX	44425641	44428170	1
chrX	44476430	44479207	1
chrX	44505669	44507769	1
chrX	44606123	44608228	1
chrX	44891146	44894241	1
chrX	45168493	45172366	1
chrX	45518081	45520711	1
chrX	45526239	45529836	1
chrX	45628423	45630278	1
chrX	45633690	45635508	1
chrX	45750521	45753657	1
chrX	45829923	45831272	1
chrX	46029388	46030808	1
chrX	46094182	46095972	1
chrX	46117833	46122407	1
chrX	46159909	46163994	1
chrX	46168863	46172814	1
chrX	46179897	46184884	1
chrX	46260201	46263690	1
chrX	46287008	46288669	1
chrX	46319880	46323369	1
chrX	46354860	46357928	1
chrX	46534398	46536668	1
chrX	46917321	46922013	1
chrX	46926123	46929866	1
chrX	46940291	46943907	1
chrX	47105652	47108515	1
chrX	47172407	47175905	1
chrX	47211568	47216007	1
chrX	47376120	47378398	1
chrX	47438118	47440492	1
chrX	47463545	47465438	1
chrX	47602742	47605050	1
chrX	47608396	47610893	1
chrX	47750659	47754252	1
chrX	47773337	47775223	1
chrX	47833383	47835947	1
chrX	47938508	47941054	1
chrX	48059336	48063887	1
chrX	48101365	48103193	1
chrX	48222773	48224009	1
chrX	48330033	48331970	1
chrX	48353350	48355337	1
chrX	48389653	48392548	1
chrX	48463502	48468782	1
chrX	48501797	48503984	1
chrX	48506848	48509567	1
chrX	48567565	48569265	1
chrX	48620497	48623501	1
chrX	48629495	48635227	1
chrX	48647934	48650481	1
chrX	48807250	48809817	1
chrX	48868984	48870968	1
chrX	49402303	49408171	1
chrX	49671561	49674251	1
chrX	49698014	49701540	1
chrX	49716081	49717638	1
chrX	49843077	49847412	1
chrX	49873631	49875563	1
chrX	50111724	50116235	1
chrX	50329342	50330799	1
chrX	50391628	50395477	1
chrX	50457939	50461828	1
chrX	50489802	50491709	1
chrX	50547476	50550255	1
chrX	50645672	50647646	1
chrX	50655625	50659477	1
chrX	50692595	50695216	1
chrX	51575089	51577493	1
chrX	51689213	51691085	1
chrX	52044195	52046055	1
chrX	52086446	52088597	1
chrX	52869621	52872329	1
chrX	53055869	53058841	1
chrX	53100832	53103053	1
chrX	53132991	53134840	1
chrX	53230208	53231929	1
chrX	53269791	53271936	1
chrX	53292429	53294639	1
chrX	53307994	53311063	1
chrX	53316394	53320148	1
chrX	53335063	53336997	1
chrX	53345003	53347786	1
chrX	53476637	53479363	1
chrX	53559731	53564200	1
chrX	53573544	53575951	1
chrX	53676234	53679595	1
chrX	53691510	53693500	1
chrX	53718000	53721168	1
chrX	53887508	53889789	1
chrX	53908396	53912222	1
chrX	53967441	53970795	1
chrX	54001321	54003040	1
chrX	54057034	54059906	1
chrX	54222690	54225288	1
chrX	54452910	54455751	1
chrX	54622411	54624276	1
chrX	54735342	54737336	1
chrX	54819708	54821751	1
chrX	55042958	55046160	1
chrX	55159289	55162482	1
chrX	55356263	55359558	1
chrX	56262476	56264454	1
chrX	56760485	56764878	1
chrX	56812644	56815543	1
chrX	57873869	57877476	1
chrX	57943828	57944916	1
chrX	57957385	57960873	1
chrX	63128664	63131376	1
chrX	63221346	63223850	1
chrX	63415563	63418578	1
chrX	63746635	63747940	1
chrX	64806998	64810869	1
chrX	64818663	64820986	1
chrX	64914512	64917423	1
chrX	64932568	64934301	1
chrX	65384328	65386506	1
chrX	67404849	67407853	1
chrX	67622846	67625733	1
chrX	67891998	67893775	1
chrX	67917433	67919082	1
chrX	67944950	67947050	1
chrX	67962809	67965311	1
chrX	68137976	68140078	1
chrX	68149480	68151392	1
chrX	68157772	68160211	1
chrX	68166048	68167838	1
chrX	68222455	68223976	1
chrX	68324927	68328144	1
chrX	68332582	68336451	1
chrX	68341903	68344552	1
chrX	68351759	68354041	1
chrX	68384010	68386967	1
chrX	68444936	68447487	1
chrX	68452133	68454263	1
chrX	68504340	68506677	1
chrX	68546829	68549286	1
chrX	68647277	68649393	1
chrX	69123736	69126072	1
chrX	69199168	69201250	1
chrX	69289124	69291383	1
chrX	69347669	69349610	1
chrX	69419887	69423186	1
chrX	69445274	69447767	1
chrX	69457358	69460651	1
chrX	69496294	69499191	1
chrX	69573445	69575008	1
chrX	69660973	69667874	1
chrX	69720206	69723892	1
chrX	69730046	69732338	1
chrX	69971993	69973974	1
chrX	70106161	70108312	1
chrX	70206592	70208020	1
chrX	70344006	70344994	1
chrX	70360953	70362856	1
chrX	70373871	70375923	1
chrX	70390100	70392458	1
chrX	70449556	70452203	1
chrX	70470329	70472708	1
chrX	70522906	70525840	1
chrX	70683517	70685665	1
chrX	70868295	70870746	1
chrX	70875612	70877279	1
chrX	71283996	71288071	1
chrX	71303969	71307263	1
chrX	71410728	71412973	1
chrX	71555956	71559705	1
chrX	71573611	71576505	1
chrX	71605351	71609543	1
chrX	71695003	71697346	1
chrX	71734060	71736756	1
chrX	72218942	72220790	1
chrX	72302142	72303923	1
chrX	73200248	73203013	1
chrX	73434308	73435813	1
chrX	73470148	73472213	1
chrX	73545224	73546886	1
chrX	73645612	73650147	1
chrX	73687956	73689847	1
chrX	73725689	73728027	1
chrX	76825104	76828194	1
chrX	76936494	76940344	1
chrX	76992042	76993971	1
chrX	77264684	77267973	1
chrX	77303677	77305269	1
chrX	77847951	77849619	1
chrX	77999469	78001367	1
chrX	78621386	78623257	1
chrX	78694972	78698040	1
chrX	79276703	79278992	1
chrX	79484501	79487167	1
chrX	79501889	79504072	1
chrX	79968716	79970491	1
chrX	81972742	81975178	1
chrX	82732519	82737088	1
chrX	82741026	82744115	1
chrX	82859602	82860812	1
